0.538088820473112,-56.7036398947274,-18.5474788459198,-10.1875436498355,-0.192958096913816,-0.570290775406269,0.63733286104597
-0.139520339500461,-57.7250476692936,-18.4696474570132,-10.0670259994884,0.260224275883944,-0.620305222999201,-0.0539409211088493
0.797431529689391,-65.1437181885035,-16.0616339775826,-8.18512298656321,-0.261984783690494,-0.804874140456614,0.673871537543847
-0.426211834905605,-65.9994212000617,-14.375662945496,-9.95844319914472,0.226064626802028,-0.868319041413459,0.11549999577149
0.0657134964879264,-66.2307404108638,-16.3083469982282,-8.8269975578274,-0.44594719299468,-0.839937590755818,0.638254431611268
0.590604130828588,-67.6917149077511,-9.07497816454123,-13.477322986156,-0.401703968918992,-0.516984750544973,0.519122411761324
0.810954564336543,-57.0816705749013,-21.9695249796703,-5.29084015292463,1.50476131619138,-0.381679230721989,0.013550936578993
0.464008959496781,-54.9756472818075,-17.7410052527363,-2.46308539684136,1.9633868837926,-0.0664116957543297,-0.248942910726591
0.299784724667871,-68.8108408303751,-17.4519405675217,-7.46918820227586,-0.225528821448457,-0.69743495467355,0.38973954187357
-0.272070855194385,-57.1231776365057,-20.4378056603994,4.91828785749975,-1.18665141541627,0.637564376995954,0.638020914758446
-0.0543829313955431,-48.6328051144093,-7.27031137977842,-19.2853237763729,0.0819302150202525,-0.461006137842929,0.650454709963428
